time,close
2019-01-11 13:15:00+00:00,257.81
2019-01-11 13:30:00+00:00,257.69
2019-01-11 13:45:00+00:00,257.89
2019-01-11 14:00:00+00:00,257.9
2019-01-11 14:15:00+00:00,257.59
2019-01-11 14:30:00+00:00,257.38
2019-01-11 14:45:00+00:00,257.54
2019-01-11 15:00:00+00:00,257.78
2019-01-11 15:15:00+00:00,257.23
2019-01-11 15:30:00+00:00,257.76
2019-01-11 15:45:00+00:00,258.13
2019-01-11 16:00:00+00:00,257.7
2019-01-11 16:15:00+00:00,258.0
2019-01-11 16:30:00+00:00,258.21
2019-01-11 16:45:00+00:00,258.45
2019-01-11 17:00:00+00:00,258.41
2019-01-11 17:15:00+00:00,258.46
2019-01-11 17:30:00+00:00,258.82
2019-01-11 17:45:00+00:00,258.75
2019-01-11 18:00:00+00:00,258.17
2019-01-11 18:15:00+00:00,258.11
2019-01-11 18:30:00+00:00,258.35
2019-01-11 18:45:00+00:00,258.34
2019-01-11 19:00:00+00:00,258.53
2019-01-11 19:15:00+00:00,258.55
2019-01-11 19:30:00+00:00,258.61
2019-01-11 19:45:00+00:00,258.29
2019-01-11 20:00:00+00:00,258.45
2019-01-11 20:15:00+00:00,258.28
2019-01-11 20:30:00+00:00,258.78
2019-01-11 20:45:00+00:00,258.92
2019-01-11 21:00:00+00:00,258.8
2019-01-11 21:30:00+00:00,258.82
2019-01-11 21:45:00+00:00,258.84
2019-01-14 12:00:00+00:00,256.69
2019-01-14 12:15:00+00:00,256.85
2019-01-14 12:30:00+00:00,257.04
2019-01-14 12:45:00+00:00,256.71
2019-01-14 13:00:00+00:00,256.85
2019-01-14 13:15:00+00:00,256.71
2019-01-14 13:30:00+00:00,257.01
2019-01-14 13:45:00+00:00,256.9
2019-01-14 14:00:00+00:00,256.83
2019-01-14 14:15:00+00:00,256.89
2019-01-14 14:30:00+00:00,257.28
2019-01-14 14:45:00+00:00,257.16
2019-01-14 15:00:00+00:00,257.72
2019-01-14 15:15:00+00:00,257.52
2019-01-14 15:30:00+00:00,257.89
2019-01-14 15:45:00+00:00,257.84
2019-01-14 16:00:00+00:00,257.64
2019-01-14 16:15:00+00:00,257.39
2019-01-14 16:30:00+00:00,257.83
2019-01-14 16:45:00+00:00,257.58
2019-01-14 17:00:00+00:00,257.79
2019-01-14 17:15:00+00:00,258.0
2019-01-14 17:30:00+00:00,257.965
2019-01-14 17:45:00+00:00,257.81
2019-01-14 18:00:00+00:00,258.06
2019-01-14 18:15:00+00:00,258.04
2019-01-14 18:30:00+00:00,258.23
2019-01-14 18:45:00+00:00,257.975
2019-01-14 19:00:00+00:00,257.815
2019-01-14 19:15:00+00:00,257.63
2019-01-14 19:30:00+00:00,257.88
2019-01-14 19:45:00+00:00,258.14
2019-01-14 20:00:00+00:00,257.93
2019-01-14 20:15:00+00:00,257.91
2019-01-14 20:30:00+00:00,257.78
2019-01-14 20:45:00+00:00,257.45
2019-01-14 21:00:00+00:00,257.39
2019-01-14 21:30:00+00:00,257.45
2019-01-14 21:45:00+00:00,257.53
2019-01-14 23:00:00+00:00,257.6
2019-01-15 12:00:00+00:00,257.53
2019-01-15 12:15:00+00:00,257.78
2019-01-15 12:30:00+00:00,257.65
2019-01-15 12:45:00+00:00,257.72
2019-01-15 13:00:00+00:00,257.73
2019-01-15 13:15:00+00:00,257.58
2019-01-15 13:30:00+00:00,257.51
2019-01-15 13:45:00+00:00,257.6
2019-01-15 14:00:00+00:00,257.71
2019-01-15 14:15:00+00:00,257.79
2019-01-15 14:30:00+00:00,259.12
2019-01-15 14:45:00+00:00,259.14
2019-01-15 15:00:00+00:00,259.11
2019-01-15 15:15:00+00:00,258.96
2019-01-15 15:30:00+00:00,259.34
2019-01-15 15:45:00+00:00,259.52
2019-01-15 16:00:00+00:00,259.385
2019-01-15 16:15:00+00:00,259.36
2019-01-15 16:30:00+00:00,259.58
2019-01-15 16:45:00+00:00,260.16
2019-01-15 17:00:00+00:00,260.54
2019-01-15 17:15:00+00:00,260.42
2019-01-15 17:30:00+00:00,260.275
2019-01-15 17:45:00+00:00,260.07
2019-01-15 18:00:00+00:00,259.93
2019-01-15 18:15:00+00:00,260.08
2019-01-15 18:30:00+00:00,260.18
2019-01-15 18:45:00+00:00,260.145
2019-01-15 19:00:00+00:00,260.05
2019-01-15 19:15:00+00:00,259.12
2019-01-15 19:30:00+00:00,259.38
2019-01-15 19:45:00+00:00,259.68
2019-01-15 20:00:00+00:00,260.14
2019-01-15 20:15:00+00:00,259.99
2019-01-15 20:30:00+00:00,260.26
2019-01-15 20:45:00+00:00,260.38
2019-01-15 21:00:00+00:00,259.84
2019-01-15 21:15:00+00:00,259.84
2019-01-15 21:30:00+00:00,259.92
2019-01-15 21:45:00+00:00,259.95
2019-01-16 12:00:00+00:00,260.24
2019-01-16 12:30:00+00:00,260.52
2019-01-16 12:45:00+00:00,260.6
2019-01-16 13:00:00+00:00,260.51
2019-01-16 13:15:00+00:00,260.46
2019-01-16 13:30:00+00:00,260.56
2019-01-16 13:45:00+00:00,260.6
2019-01-16 14:00:00+00:00,260.92
2019-01-16 14:15:00+00:00,260.78
2019-01-16 14:30:00+00:00,261.28
2019-01-16 14:45:00+00:00,261.42
2019-01-16 15:00:00+00:00,261.65
2019-01-16 15:15:00+00:00,261.39
2019-01-16 15:30:00+00:00,260.75
2019-01-16 15:45:00+00:00,261.21
2019-01-16 16:00:00+00:00,261.24
2019-01-16 16:15:00+00:00,261.45
2019-01-16 16:30:00+00:00,261.53
2019-01-16 16:45:00+00:00,261.01
2019-01-16 17:00:00+00:00,261.18
2019-01-16 17:15:00+00:00,261.24
2019-01-16 17:30:00+00:00,261.27
2019-01-16 17:45:00+00:00,261.365
2019-01-16 18:00:00+00:00,261.2
2019-01-16 18:15:00+00:00,261.28
2019-01-16 18:30:00+00:00,261.3
2019-01-16 18:45:00+00:00,261.43
2019-01-16 19:00:00+00:00,261.5
2019-01-16 19:15:00+00:00,261.71
2019-01-16 19:30:00+00:00,261.76
2019-01-16 19:45:00+00:00,261.49
2019-01-16 20:00:00+00:00,261.55
2019-01-16 20:15:00+00:00,261.75
2019-01-16 20:30:00+00:00,261.28
2019-01-16 20:45:00+00:00,260.95
2019-01-16 21:00:00+00:00,260.74
2019-01-16 21:30:00+00:00,260.76
2019-01-16 21:45:00+00:00,260.89
2019-01-17 12:00:00+00:00,259.9
2019-01-17 12:15:00+00:00,259.59
2019-01-17 12:30:00+00:00,259.72
2019-01-17 12:45:00+00:00,259.67
2019-01-17 13:00:00+00:00,259.89
2019-01-17 13:15:00+00:00,259.75
2019-01-17 13:30:00+00:00,260.2
2019-01-17 13:45:00+00:00,260.01
2019-01-17 14:00:00+00:00,260.07
2019-01-17 14:15:00+00:00,259.99
2019-01-17 14:30:00+00:00,260.64
2019-01-17 14:45:00+00:00,261.04
2019-01-17 15:00:00+00:00,260.97
2019-01-17 15:15:00+00:00,261.14
2019-01-17 15:30:00+00:00,260.99
2019-01-17 15:45:00+00:00,261.1
2019-01-17 16:00:00+00:00,261.39
2019-01-17 16:15:00+00:00,261.49
2019-01-17 16:30:00+00:00,261.57
2019-01-17 16:45:00+00:00,261.52
2019-01-17 17:00:00+00:00,261.59
2019-01-17 17:15:00+00:00,261.58
2019-01-17 17:30:00+00:00,261.54
2019-01-17 17:45:00+00:00,261.29
2019-01-17 18:00:00+00:00,261.585
2019-01-17 18:15:00+00:00,261.85
2019-01-17 18:30:00+00:00,261.67
2019-01-17 18:45:00+00:00,261.86
2019-01-17 19:00:00+00:00,261.74
2019-01-17 19:15:00+00:00,261.64
2019-01-17 19:30:00+00:00,263.1
2019-01-17 19:45:00+00:00,262.59
2019-01-17 20:00:00+00:00,262.22
2019-01-17 20:15:00+00:00,262.71
2019-01-17 20:30:00+00:00,262.7
2019-01-17 20:45:00+00:00,262.98
2019-01-17 21:00:00+00:00,262.92
2019-01-17 21:30:00+00:00,263.14
2019-01-17 21:45:00+00:00,263.22
2019-01-17 23:00:00+00:00,262.97
2019-01-18 12:00:00+00:00,264.32
2019-01-18 12:30:00+00:00,263.98
2019-01-18 12:45:00+00:00,264.1
2019-01-18 13:00:00+00:00,264.04
2019-01-18 13:15:00+00:00,264.05
2019-01-18 13:30:00+00:00,264.19
2019-01-18 13:45:00+00:00,264.28
2019-01-18 14:00:00+00:00,264.41
2019-01-18 14:15:00+00:00,264.94
2019-01-18 14:30:00+00:00,264.38
2019-01-18 14:45:00+00:00,264.49
2019-01-18 15:00:00+00:00,264.52
2019-01-18 15:15:00+00:00,264.75
2019-01-18 15:30:00+00:00,265.41
2019-01-18 15:45:00+00:00,265.64
2019-01-18 16:00:00+00:00,265.78
2019-01-18 16:15:00+00:00,266.225
2019-01-18 16:30:00+00:00,266.17
2019-01-18 16:45:00+00:00,266.47
2019-01-18 17:00:00+00:00,266.76
2019-01-18 17:15:00+00:00,266.81
2019-01-18 17:30:00+00:00,266.785
2019-01-18 17:45:00+00:00,266.725
2019-01-18 18:00:00+00:00,266.49
2019-01-18 18:15:00+00:00,266.24
2019-01-18 18:30:00+00:00,266.21
2019-01-18 18:45:00+00:00,266.47
2019-01-18 19:00:00+00:00,266.3
2019-01-18 19:15:00+00:00,265.99
2019-01-18 19:30:00+00:00,265.7
2019-01-18 19:45:00+00:00,266.04
2019-01-18 20:00:00+00:00,266.12
2019-01-18 20:15:00+00:00,265.99
2019-01-18 20:30:00+00:00,266.26
2019-01-18 20:45:00+00:00,266.41
2019-01-18 21:00:00+00:00,266.57
2019-01-18 21:15:00+00:00,266.43
2019-01-18 21:30:00+00:00,266.74
2019-01-18 21:45:00+00:00,267.03
2019-01-22 12:00:00+00:00,264.82
2019-01-22 12:15:00+00:00,264.97
2019-01-22 12:30:00+00:00,265.02
2019-01-22 12:45:00+00:00,264.93
2019-01-22 13:00:00+00:00,265.0
2019-01-22 13:15:00+00:00,264.89
2019-01-22 13:30:00+00:00,264.89
2019-01-22 13:45:00+00:00,264.77
2019-01-22 14:00:00+00:00,264.88
2019-01-22 14:15:00+00:00,264.78
2019-01-22 14:30:00+00:00,264.69
2019-01-22 14:45:00+00:00,264.395
2019-01-22 15:00:00+00:00,263.65
2019-01-22 15:15:00+00:00,264.08
2019-01-22 15:30:00+00:00,264.0
2019-01-22 15:45:00+00:00,263.79
2019-01-22 16:00:00+00:00,263.89
2019-01-22 16:15:00+00:00,263.94
2019-01-22 16:30:00+00:00,263.45
2019-01-22 16:45:00+00:00,262.88
2019-01-22 17:00:00+00:00,263.06
2019-01-22 17:15:00+00:00,262.89
2019-01-22 17:30:00+00:00,263.04
2019-01-22 17:45:00+00:00,262.96
2019-01-22 18:00:00+00:00,262.03
2019-01-22 18:15:00+00:00,262.21
2019-01-22 18:30:00+00:00,262.17
2019-01-22 18:45:00+00:00,262.51
2019-01-22 19:00:00+00:00,262.115
2019-01-22 19:15:00+00:00,261.84
2019-01-22 19:30:00+00:00,261.49
2019-01-22 19:45:00+00:00,261.7
2019-01-22 20:00:00+00:00,261.38
2019-01-22 20:15:00+00:00,261.975
2019-01-22 20:30:00+00:00,262.0
2019-01-22 20:45:00+00:00,262.92
2019-01-22 21:00:00+00:00,262.62
2019-01-22 21:15:00+00:00,262.72
2019-01-22 21:30:00+00:00,262.59
2019-01-22 21:45:00+00:00,262.52
2019-01-22 22:15:00+00:00,262.85
2019-01-22 23:00:00+00:00,262.63
2019-01-22 23:30:00+00:00,262.6
2019-01-23 12:00:00+00:00,263.72
2019-01-23 12:15:00+00:00,264.17
2019-01-23 12:30:00+00:00,264.16
2019-01-23 12:45:00+00:00,263.9
2019-01-23 13:00:00+00:00,263.96
2019-01-23 13:15:00+00:00,263.71
2019-01-23 13:30:00+00:00,263.59
2019-01-23 13:45:00+00:00,263.81
2019-01-23 14:00:00+00:00,264.03
2019-01-23 14:15:00+00:00,264.02
2019-01-23 14:30:00+00:00,264.06
2019-01-23 14:45:00+00:00,264.46
2019-01-23 15:00:00+00:00,264.3
2019-01-23 15:15:00+00:00,263.545
2019-01-23 15:30:00+00:00,263.05
2019-01-23 15:45:00+00:00,262.87
2019-01-23 16:00:00+00:00,263.05
2019-01-23 16:15:00+00:00,262.41
2019-01-23 16:30:00+00:00,262.13
2019-01-23 16:45:00+00:00,261.28
2019-01-23 17:00:00+00:00,261.05
2019-01-23 17:15:00+00:00,261.47
2019-01-23 17:30:00+00:00,261.75
2019-01-23 17:45:00+00:00,262.12
2019-01-23 18:00:00+00:00,261.83
2019-01-23 18:15:00+00:00,262.075
2019-01-23 18:30:00+00:00,262.44
2019-01-23 18:45:00+00:00,262.45
2019-01-23 19:00:00+00:00,262.75
2019-01-23 19:15:00+00:00,262.77
2019-01-23 19:30:00+00:00,262.13
2019-01-23 19:45:00+00:00,262.29
2019-01-23 20:00:00+00:00,262.62
2019-01-23 20:15:00+00:00,263.26
2019-01-23 20:30:00+00:00,263.09
2019-01-23 20:45:00+00:00,263.31
2019-01-23 21:00:00+00:00,263.21
2019-01-23 21:45:00+00:00,263.29
2019-01-24 12:00:00+00:00,263.86
2019-01-24 12:15:00+00:00,263.93
2019-01-24 12:30:00+00:00,263.73
2019-01-24 12:45:00+00:00,263.6
2019-01-24 13:00:00+00:00,263.82
2019-01-24 13:15:00+00:00,263.79
2019-01-24 13:30:00+00:00,263.24
2019-01-24 13:45:00+00:00,263.02
2019-01-24 14:00:00+00:00,263.38
2019-01-24 14:15:00+00:00,263.22
2019-01-24 14:30:00+00:00,262.85
2019-01-24 14:45:00+00:00,262.96
2019-01-24 15:00:00+00:00,263.67
2019-01-24 15:15:00+00:00,264.095
2019-01-24 15:30:00+00:00,263.68
2019-01-24 15:45:00+00:00,263.42
2019-01-24 16:00:00+00:00,263.0
2019-01-24 16:15:00+00:00,263.13
2019-01-24 16:30:00+00:00,263.56
2019-01-24 16:45:00+00:00,263.82
2019-01-24 17:00:00+00:00,263.41
2019-01-24 17:15:00+00:00,263.25
2019-01-24 17:30:00+00:00,263.09
2019-01-24 17:45:00+00:00,262.83
2019-01-24 18:00:00+00:00,262.34
2019-01-24 18:15:00+00:00,262.37
2019-01-24 18:30:00+00:00,262.2
2019-01-24 18:45:00+00:00,262.74
2019-01-24 19:00:00+00:00,262.85
2019-01-24 19:15:00+00:00,262.915
2019-01-24 19:30:00+00:00,263.13
2019-01-24 19:45:00+00:00,263.15
2019-01-24 20:00:00+00:00,263.54
2019-01-24 20:15:00+00:00,263.44
2019-01-24 20:30:00+00:00,263.24
2019-01-24 20:45:00+00:00,263.61
2019-01-24 21:00:00+00:00,262.96
2019-01-24 21:15:00+00:00,262.9
2019-01-24 21:30:00+00:00,263.09
2019-01-24 21:45:00+00:00,263.19
2019-01-24 23:00:00+00:00,263.16
2019-01-25 12:30:00+00:00,264.66
2019-01-25 12:45:00+00:00,264.77
2019-01-25 13:00:00+00:00,264.98
2019-01-25 13:15:00+00:00,264.98
2019-01-25 13:30:00+00:00,264.97
2019-01-25 13:45:00+00:00,265.43
2019-01-25 14:00:00+00:00,265.36
2019-01-25 14:15:00+00:00,265.63
2019-01-25 14:30:00+00:00,265.24
2019-01-25 14:45:00+00:00,265.7
2019-01-25 15:00:00+00:00,266.22
2019-01-25 15:15:00+00:00,266.11
2019-01-25 15:30:00+00:00,266.55
2019-01-25 15:45:00+00:00,266.38
2019-01-25 16:00:00+00:00,266.17
2019-01-25 16:15:00+00:00,265.95
2019-01-25 16:30:00+00:00,266.27
2019-01-25 16:45:00+00:00,266.28
2019-01-25 17:00:00+00:00,266.12
2019-01-25 17:15:00+00:00,266.55
2019-01-25 17:30:00+00:00,266.24
